id,year,state_name,state_code,educational_status,gender,number_of_deaths
1660,2019,Rajasthan,8,Middle (Up To Class–8ᵗʰ),Male,641
1661,2019,Rajasthan,8,Middle (Up To Class–8ᵗʰ),Transgender,0
1662,2019,Rajasthan,8,No Education,Female,238
1663,2019,Rajasthan,8,No Education,Male,407
1664,2019,Rajasthan,8,No Education,Transgender,0
1665,2019,Rajasthan,8,Primary (Up To Class–5ᵗʰ),Female,289
1666,2019,Rajasthan,8,Primary (Up To Class–5ᵗʰ),Male,625
1667,2019,Rajasthan,8,Primary (Up To Class–5ᵗʰ),Transgender,0
1668,2019,Rajasthan,8,Professionals (Mba Etc.),Female,6
1669,2019,Rajasthan,8,Professionals (Mba Etc.),Male,18
1670,2019,Rajasthan,8,Professionals (Mba Etc.),Transgender,0
1671,2019,Rajasthan,8,Status Not Known,Female,81
1672,2019,Rajasthan,8,Status Not Known,Male,337
1673,2019,Rajasthan,8,Status Not Known,Transgender,0
1674,2019,Sikkim,11,Diploma/ Certificate/ Iti,Female,0
1675,2019,Sikkim,11,Diploma/ Certificate/ Iti,Male,2
1676,2019,Sikkim,11,Diploma/ Certificate/ Iti,Transgender,0
1677,2019,Sikkim,11,Graduate And Above,Female,0
1678,2019,Sikkim,11,Graduate And Above,Male,3
1679,2019,Sikkim,11,Graduate And Above,Transgender,0
1680,2019,Sikkim,11,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,7
1681,2019,Sikkim,11,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,7
1682,2019,Sikkim,11,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1683,2019,Sikkim,11,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,10
1684,2019,Sikkim,11,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,24
1685,2019,Sikkim,11,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1686,2019,Sikkim,11,Middle (Up To Class–8ᵗʰ),Female,15
1687,2019,Sikkim,11,Middle (Up To Class–8ᵗʰ),Male,38
1688,2019,Sikkim,11,Middle (Up To Class–8ᵗʰ),Transgender,0
1689,2019,Sikkim,11,No Education,Female,5
1690,2019,Sikkim,11,No Education,Male,19
1691,2019,Sikkim,11,No Education,Transgender,0
1692,2019,Sikkim,11,Primary (Up To Class–5ᵗʰ),Female,16
1693,2019,Sikkim,11,Primary (Up To Class–5ᵗʰ),Male,45
1694,2019,Sikkim,11,Primary (Up To Class–5ᵗʰ),Transgender,0
1695,2019,Sikkim,11,Professionals (Mba Etc.),Female,0
1696,2019,Sikkim,11,Professionals (Mba Etc.),Male,0
1697,2019,Sikkim,11,Professionals (Mba Etc.),Transgender,0
1698,2019,Sikkim,11,Status Not Known,Female,5
1699,2019,Sikkim,11,Status Not Known,Male,24
1700,2019,Sikkim,11,Status Not Known,Transgender,0
1701,2019,Tamil Nadu,33,Diploma/ Certificate/ Iti,Female,91
1702,2019,Tamil Nadu,33,Diploma/ Certificate/ Iti,Male,265
1703,2019,Tamil Nadu,33,Diploma/ Certificate/ Iti,Transgender,0
1704,2019,Tamil Nadu,33,Graduate And Above,Female,312
1705,2019,Tamil Nadu,33,Graduate And Above,Male,542
1706,2019,Tamil Nadu,33,Graduate And Above,Transgender,1
1707,2019,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,742
1708,2019,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1436
1709,2019,Tamil Nadu,33,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1710,2019,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1078
1711,2019,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2292
1712,2019,Tamil Nadu,33,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,3
1713,2019,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Female,833
1714,2019,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Male,2316
1715,2019,Tamil Nadu,33,Middle (Up To Class–8ᵗʰ),Transgender,2
1716,2019,Tamil Nadu,33,No Education,Female,565
1717,2019,Tamil Nadu,33,No Education,Male,989
1718,2019,Tamil Nadu,33,No Education,Transgender,1
1719,2019,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Female,595
1720,2019,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Male,1311
1721,2019,Tamil Nadu,33,Primary (Up To Class–5ᵗʰ),Transgender,1
1722,2019,Tamil Nadu,33,Professionals (Mba Etc.),Female,31
1723,2019,Tamil Nadu,33,Professionals (Mba Etc.),Male,70
1724,2019,Tamil Nadu,33,Professionals (Mba Etc.),Transgender,0
1725,2019,Tamil Nadu,33,Status Not Known,Female,3
1726,2019,Tamil Nadu,33,Status Not Known,Male,14
1727,2019,Tamil Nadu,33,Status Not Known,Transgender,0
1728,2019,Telangana,36,Diploma/ Certificate/ Iti,Female,21
1729,2019,Telangana,36,Diploma/ Certificate/ Iti,Male,90
1730,2019,Telangana,36,Diploma/ Certificate/ Iti,Transgender,0
1731,2019,Telangana,36,Graduate And Above,Female,41
1732,2019,Telangana,36,Graduate And Above,Male,193
1733,2019,Telangana,36,Graduate And Above,Transgender,0
1734,2019,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,173
1735,2019,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,488
1736,2019,Telangana,36,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1737,2019,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,308
1738,2019,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,954
1739,2019,Telangana,36,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1740,2019,Telangana,36,Middle (Up To Class–8ᵗʰ),Female,303
1741,2019,Telangana,36,Middle (Up To Class–8ᵗʰ),Male,810
1742,2019,Telangana,36,Middle (Up To Class–8ᵗʰ),Transgender,0
1743,2019,Telangana,36,No Education,Female,847
1744,2019,Telangana,36,No Education,Male,1981
1745,2019,Telangana,36,No Education,Transgender,1
1746,2019,Telangana,36,Primary (Up To Class–5ᵗʰ),Female,348
1747,2019,Telangana,36,Primary (Up To Class–5ᵗʰ),Male,1013
1748,2019,Telangana,36,Primary (Up To Class–5ᵗʰ),Transgender,0
1749,2019,Telangana,36,Professionals (Mba Etc.),Female,4
1750,2019,Telangana,36,Professionals (Mba Etc.),Male,25
1751,2019,Telangana,36,Professionals (Mba Etc.),Transgender,0
1752,2019,Telangana,36,Status Not Known,Female,17
1753,2019,Telangana,36,Status Not Known,Male,58
1754,2019,Telangana,36,Status Not Known,Transgender,0
1755,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Female,0
1756,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Male,0
1757,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Diploma/ Certificate/ Iti,Transgender,0
1758,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Female,0
1759,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Male,5
1760,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Graduate And Above,Transgender,0
1761,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,8
1762,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,20
1763,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1764,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,10
1765,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,27
1766,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1767,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Middle (Up To Class–8ᵗʰ),Female,8
1768,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Middle (Up To Class–8ᵗʰ),Male,14
1769,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Middle (Up To Class–8ᵗʰ),Transgender,0
1770,2019,The Dadra And Nagar Haveli And Daman And Diu,38,No Education,Female,8
1771,2019,The Dadra And Nagar Haveli And Daman And Diu,38,No Education,Male,18
1772,2019,The Dadra And Nagar Haveli And Daman And Diu,38,No Education,Transgender,0
1773,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Primary (Up To Class–5ᵗʰ),Female,6
1774,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Primary (Up To Class–5ᵗʰ),Male,17
1775,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Primary (Up To Class–5ᵗʰ),Transgender,0
1776,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals (Mba Etc.),Female,0
1777,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals (Mba Etc.),Male,0
1778,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals (Mba Etc.),Transgender,0
1779,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Female,0
1780,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Male,0
1781,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Transgender,0
1782,2019,Tripura,16,Diploma/ Certificate/ Iti,Female,0
1783,2019,Tripura,16,Diploma/ Certificate/ Iti,Male,5
1784,2019,Tripura,16,Diploma/ Certificate/ Iti,Transgender,0
1785,2019,Tripura,16,Graduate And Above,Female,2
1786,2019,Tripura,16,Graduate And Above,Male,8
1787,2019,Tripura,16,Graduate And Above,Transgender,0
1788,2019,Tripura,16,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,11
1789,2019,Tripura,16,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,36
1790,2019,Tripura,16,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1791,2019,Tripura,16,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,56
1792,2019,Tripura,16,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,130
1793,2019,Tripura,16,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1794,2019,Tripura,16,Middle (Up To Class–8ᵗʰ),Female,77
1795,2019,Tripura,16,Middle (Up To Class–8ᵗʰ),Male,142
1796,2019,Tripura,16,Middle (Up To Class–8ᵗʰ),Transgender,0
1797,2019,Tripura,16,No Education,Female,6
1798,2019,Tripura,16,No Education,Male,17
1799,2019,Tripura,16,No Education,Transgender,0
1800,2019,Tripura,16,Primary (Up To Class–5ᵗʰ),Female,80
1801,2019,Tripura,16,Primary (Up To Class–5ᵗʰ),Male,156
1802,2019,Tripura,16,Primary (Up To Class–5ᵗʰ),Transgender,0
1803,2019,Tripura,16,Professionals (Mba Etc.),Female,0
1804,2019,Tripura,16,Professionals (Mba Etc.),Male,0
1805,2019,Tripura,16,Professionals (Mba Etc.),Transgender,0
1806,2019,Tripura,16,Status Not Known,Female,0
1807,2019,Tripura,16,Status Not Known,Male,2
1808,2019,Tripura,16,Status Not Known,Transgender,0
1809,2019,Uttar Pradesh,9,Diploma/ Certificate/ Iti,Female,12
1810,2019,Uttar Pradesh,9,Diploma/ Certificate/ Iti,Male,67
1811,2019,Uttar Pradesh,9,Diploma/ Certificate/ Iti,Transgender,0
1812,2019,Uttar Pradesh,9,Graduate And Above,Female,104
1813,2019,Uttar Pradesh,9,Graduate And Above,Male,198
1814,2019,Uttar Pradesh,9,Graduate And Above,Transgender,0
1815,2019,Uttar Pradesh,9,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,151
1816,2019,Uttar Pradesh,9,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,309
1817,2019,Uttar Pradesh,9,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1818,2019,Uttar Pradesh,9,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,552
1819,2019,Uttar Pradesh,9,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,671
1820,2019,Uttar Pradesh,9,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1821,2019,Uttar Pradesh,9,Middle (Up To Class–8ᵗʰ),Female,472
1822,2019,Uttar Pradesh,9,Middle (Up To Class–8ᵗʰ),Male,679
1823,2019,Uttar Pradesh,9,Middle (Up To Class–8ᵗʰ),Transgender,0
1824,2019,Uttar Pradesh,9,No Education,Female,417
1825,2019,Uttar Pradesh,9,No Education,Male,524
1826,2019,Uttar Pradesh,9,No Education,Transgender,0
1827,2019,Uttar Pradesh,9,Primary (Up To Class–5ᵗʰ),Female,360
1828,2019,Uttar Pradesh,9,Primary (Up To Class–5ᵗʰ),Male,557
1829,2019,Uttar Pradesh,9,Primary (Up To Class–5ᵗʰ),Transgender,0
1830,2019,Uttar Pradesh,9,Professionals (Mba Etc.),Female,5
1831,2019,Uttar Pradesh,9,Professionals (Mba Etc.),Male,9
1832,2019,Uttar Pradesh,9,Professionals (Mba Etc.),Transgender,0
1833,2019,Uttar Pradesh,9,Status Not Known,Female,158
1834,2019,Uttar Pradesh,9,Status Not Known,Male,219
1835,2019,Uttar Pradesh,9,Status Not Known,Transgender,0
1836,2019,Uttarakhand,5,Diploma/ Certificate/ Iti,Female,0
1837,2019,Uttarakhand,5,Diploma/ Certificate/ Iti,Male,0
1838,2019,Uttarakhand,5,Diploma/ Certificate/ Iti,Transgender,0
1839,2019,Uttarakhand,5,Graduate And Above,Female,11
1840,2019,Uttarakhand,5,Graduate And Above,Male,17
1841,2019,Uttarakhand,5,Graduate And Above,Transgender,0
1842,2019,Uttarakhand,5,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,49
1843,2019,Uttarakhand,5,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,97
1844,2019,Uttarakhand,5,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1845,2019,Uttarakhand,5,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,79
1846,2019,Uttarakhand,5,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,151
1847,2019,Uttarakhand,5,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1848,2019,Uttarakhand,5,Middle (Up To Class–8ᵗʰ),Female,20
1849,2019,Uttarakhand,5,Middle (Up To Class–8ᵗʰ),Male,39
1850,2019,Uttarakhand,5,Middle (Up To Class–8ᵗʰ),Transgender,0
1851,2019,Uttarakhand,5,No Education,Female,11
1852,2019,Uttarakhand,5,No Education,Male,7
1853,2019,Uttarakhand,5,No Education,Transgender,0
1854,2019,Uttarakhand,5,Primary (Up To Class–5ᵗʰ),Female,11
1855,2019,Uttarakhand,5,Primary (Up To Class–5ᵗʰ),Male,24
1856,2019,Uttarakhand,5,Primary (Up To Class–5ᵗʰ),Transgender,0
1857,2019,Uttarakhand,5,Professionals (Mba Etc.),Female,0
1858,2019,Uttarakhand,5,Professionals (Mba Etc.),Male,0
1859,2019,Uttarakhand,5,Professionals (Mba Etc.),Transgender,0
1860,2019,Uttarakhand,5,Status Not Known,Female,0
1861,2019,Uttarakhand,5,Status Not Known,Male,0
1862,2019,Uttarakhand,5,Status Not Known,Transgender,0
1863,2019,West Bengal,19,Diploma/ Certificate/ Iti,Female,8
1864,2019,West Bengal,19,Diploma/ Certificate/ Iti,Male,14
1865,2019,West Bengal,19,Diploma/ Certificate/ Iti,Transgender,0
1866,2019,West Bengal,19,Graduate And Above,Female,54
1867,2019,West Bengal,19,Graduate And Above,Male,130
