id,year,state_name,state_code,cause,gender,number_of_deaths
9324,2020,Uttar Pradesh,9,Marriage Related Issues (Dowry Related Issues),Female,194
9325,2020,Uttar Pradesh,9,Marriage Related Issues (Dowry Related Issues),Male,72
9327,2020,Uttar Pradesh,9,Marriage Related Issues (Extra Marital Affairs),Female,43
9328,2020,Uttar Pradesh,9,Marriage Related Issues (Extra Marital Affairs),Male,39
9330,2020,Uttar Pradesh,9,Marriage Related Issues (Non-Settlement Of Marriage),Female,64
9331,2020,Uttar Pradesh,9,Marriage Related Issues (Non-Settlement Of Marriage),Male,29
9333,2020,Uttar Pradesh,9,Marriage Related Issues (Others),Female,66
9334,2020,Uttar Pradesh,9,Marriage Related Issues (Others),Male,86
9336,2020,Uttar Pradesh,9,Marriage Related Issues (Total),Female,391
9337,2020,Uttar Pradesh,9,Marriage Related Issues (Total),Male,240
9339,2020,Uttar Pradesh,9,Other Causes,Female,181
9340,2020,Uttar Pradesh,9,Other Causes,Male,429
9345,2020,Uttar Pradesh,9,Poverty,Female,19
9346,2020,Uttar Pradesh,9,Poverty,Male,48
9348,2020,Uttar Pradesh,9,Professional/Career Problem,Female,9
9349,2020,Uttar Pradesh,9,Professional/Career Problem,Male,45
9351,2020,Uttar Pradesh,9,Property Dispute,Female,5
9352,2020,Uttar Pradesh,9,Property Dispute,Male,35
9354,2020,Uttar Pradesh,9,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,10
9355,2020,Uttar Pradesh,9,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,15
9357,2020,Uttar Pradesh,9,Unemployment,Female,45
9358,2020,Uttar Pradesh,9,Unemployment,Male,182
9363,2020,Uttarakhand,5,Causes Not Known,Female,67
9364,2020,Uttarakhand,5,Causes Not Known,Male,245
9367,2020,Uttarakhand,5,Death Of Dear Person,Male,2
9369,2020,Uttarakhand,5,Drug Abuse/Alcoholic Addiction,Female,1
9370,2020,Uttarakhand,5,Drug Abuse/Alcoholic Addiction,Male,8
9372,2020,Uttarakhand,5,Failure In Examination,Female,3
9373,2020,Uttarakhand,5,Failure In Examination,Male,7
9375,2020,Uttarakhand,5,Fall In Social Reputation,Female,6
9376,2020,Uttarakhand,5,Fall In Social Reputation,Male,7
9378,2020,Uttarakhand,5,Family Problems,Female,104
9379,2020,Uttarakhand,5,Family Problems,Male,180
9384,2020,Uttarakhand,5,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,6
9393,2020,Uttarakhand,5,Illness (Insanity/Mental Illness),Female,1
9394,2020,Uttarakhand,5,Illness (Insanity/Mental Illness),Male,10
9396,2020,Uttarakhand,5,Illness (Other Prolonged Illness),Female,4
9397,2020,Uttarakhand,5,Illness (Other Prolonged Illness),Male,15
9402,2020,Uttarakhand,5,Illness (Total),Female,5
9403,2020,Uttarakhand,5,Illness (Total),Male,25
9408,2020,Uttarakhand,5,Love Affairs,Female,14
9409,2020,Uttarakhand,5,Love Affairs,Male,26
9414,2020,Uttarakhand,5,Marriage Related Issues (Dowry Related Issues),Female,14
9418,2020,Uttarakhand,5,Marriage Related Issues (Extra Marital Affairs),Male,5
9420,2020,Uttarakhand,5,Marriage Related Issues (Non-Settlement Of Marriage),Female,13
9421,2020,Uttarakhand,5,Marriage Related Issues (Non-Settlement Of Marriage),Male,44
9423,2020,Uttarakhand,5,Marriage Related Issues (Others),Female,10
9424,2020,Uttarakhand,5,Marriage Related Issues (Others),Male,10
9426,2020,Uttarakhand,5,Marriage Related Issues (Total),Female,37
9427,2020,Uttarakhand,5,Marriage Related Issues (Total),Male,59
9432,2020,Uttarakhand,5,"Physical Abuse (Rape, Etc.)",Female,2
9433,2020,Uttarakhand,5,"Physical Abuse (Rape, Etc.)",Male,5
9436,2020,Uttarakhand,5,Poverty,Male,2
9439,2020,Uttarakhand,5,Professional/Career Problem,Male,75
9442,2020,Uttarakhand,5,Property Dispute,Male,7
9444,2020,Uttarakhand,5,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,26
9445,2020,Uttarakhand,5,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,7
9447,2020,Uttarakhand,5,Unemployment,Female,5
9448,2020,Uttarakhand,5,Unemployment,Male,12
9453,2020,West Bengal,19,Causes Not Known,Female,1354
9454,2020,West Bengal,19,Causes Not Known,Male,2373
9456,2020,West Bengal,19,Death Of Dear Person,Female,3
9457,2020,West Bengal,19,Death Of Dear Person,Male,3
9460,2020,West Bengal,19,Drug Abuse/Alcoholic Addiction,Male,19
9462,2020,West Bengal,19,Failure In Examination,Female,10
9463,2020,West Bengal,19,Failure In Examination,Male,7
9466,2020,West Bengal,19,Fall In Social Reputation,Male,24
9468,2020,West Bengal,19,Family Problems,Female,957
9469,2020,West Bengal,19,Family Problems,Male,1282
9480,2020,West Bengal,19,Illness (Cancer),Female,4
9481,2020,West Bengal,19,Illness (Cancer),Male,5
9483,2020,West Bengal,19,Illness (Insanity/Mental Illness),Female,337
9484,2020,West Bengal,19,Illness (Insanity/Mental Illness),Male,611
9486,2020,West Bengal,19,Illness (Other Prolonged Illness),Female,53
9487,2020,West Bengal,19,Illness (Other Prolonged Illness),Male,91
9489,2020,West Bengal,19,Illness (Paralysis),Female,2
9490,2020,West Bengal,19,Illness (Paralysis),Male,6
9492,2020,West Bengal,19,Illness (Total),Female,396
9493,2020,West Bengal,19,Illness (Total),Male,713
9498,2020,West Bengal,19,Love Affairs,Female,271
9499,2020,West Bengal,19,Love Affairs,Male,302
9501,2020,West Bengal,19,Marriage Related Issues (Divorce),Female,10
9502,2020,West Bengal,19,Marriage Related Issues (Divorce),Male,11
9504,2020,West Bengal,19,Marriage Related Issues (Dowry Related Issues),Female,211
9507,2020,West Bengal,19,Marriage Related Issues (Extra Marital Affairs),Female,92
9508,2020,West Bengal,19,Marriage Related Issues (Extra Marital Affairs),Male,67
9510,2020,West Bengal,19,Marriage Related Issues (Non-Settlement Of Marriage),Female,84
9511,2020,West Bengal,19,Marriage Related Issues (Non-Settlement Of Marriage),Male,65
9513,2020,West Bengal,19,Marriage Related Issues (Others),Female,220
9514,2020,West Bengal,19,Marriage Related Issues (Others),Male,169
9516,2020,West Bengal,19,Marriage Related Issues (Total),Female,617
9517,2020,West Bengal,19,Marriage Related Issues (Total),Male,312
9519,2020,West Bengal,19,Other Causes,Female,1496
9520,2020,West Bengal,19,Other Causes,Male,2678
9529,2020,West Bengal,19,Professional/Career Problem,Male,8
9531,2020,West Bengal,19,Property Dispute,Female,19
9532,2020,West Bengal,19,Property Dispute,Male,205
9534,2020,West Bengal,19,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,3
9535,2020,West Bengal,19,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,9
9537,2020,West Bengal,19,Unemployment,Female,10
9538,2020,West Bengal,19,Unemployment,Male,32
9541,2021,Andaman And Nicobar Islands,35,Bankruptcy Or Indebtedness,Male,1
9543,2021,Andaman And Nicobar Islands,35,Causes Not Known,Female,1
9544,2021,Andaman And Nicobar Islands,35,Causes Not Known,Male,4
9547,2021,Andaman And Nicobar Islands,35,Death Of Dear Person,Male,2
9550,2021,Andaman And Nicobar Islands,35,Drug Abuse/Alcoholic Addiction,Male,13
9558,2021,Andaman And Nicobar Islands,35,Family Problems,Female,8
9559,2021,Andaman And Nicobar Islands,35,Family Problems,Male,16
9573,2021,Andaman And Nicobar Islands,35,Illness (Insanity/Mental Illness),Female,5
9574,2021,Andaman And Nicobar Islands,35,Illness (Insanity/Mental Illness),Male,16
9576,2021,Andaman And Nicobar Islands,35,Illness (Other Prolonged Illness),Female,4
9577,2021,Andaman And Nicobar Islands,35,Illness (Other Prolonged Illness),Male,28
9582,2021,Andaman And Nicobar Islands,35,Illness (Total),Female,9
9583,2021,Andaman And Nicobar Islands,35,Illness (Total),Male,44
9588,2021,Andaman And Nicobar Islands,35,Love Affairs,Female,2
9589,2021,Andaman And Nicobar Islands,35,Love Affairs,Male,4
9594,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Dowry Related Issues),Female,1
9604,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Others),Male,1
9606,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Total),Female,1
9607,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Total),Male,1
9609,2021,Andaman And Nicobar Islands,35,Other Causes,Female,16
9610,2021,Andaman And Nicobar Islands,35,Other Causes,Male,37
9630,2021,Andhra Pradesh,28,Bankruptcy Or Indebtedness,Female,77
9631,2021,Andhra Pradesh,28,Bankruptcy Or Indebtedness,Male,855
9633,2021,Andhra Pradesh,28,Causes Not Known,Female,72
9634,2021,Andhra Pradesh,28,Causes Not Known,Male,326
9636,2021,Andhra Pradesh,28,Death Of Dear Person,Female,29
9637,2021,Andhra Pradesh,28,Death Of Dear Person,Male,57
9639,2021,Andhra Pradesh,28,Drug Abuse/Alcoholic Addiction,Female,5
9640,2021,Andhra Pradesh,28,Drug Abuse/Alcoholic Addiction,Male,566
9642,2021,Andhra Pradesh,28,Failure In Examination,Female,23
9643,2021,Andhra Pradesh,28,Failure In Examination,Male,47
9645,2021,Andhra Pradesh,28,Fall In Social Reputation,Female,5
9646,2021,Andhra Pradesh,28,Fall In Social Reputation,Male,42
9648,2021,Andhra Pradesh,28,Family Problems,Female,577
9649,2021,Andhra Pradesh,28,Family Problems,Male,1556
9654,2021,Andhra Pradesh,28,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,1
9657,2021,Andhra Pradesh,28,Illness (Aids/Std),Female,4
9658,2021,Andhra Pradesh,28,Illness (Aids/Std),Male,15
9660,2021,Andhra Pradesh,28,Illness (Cancer),Female,29
9661,2021,Andhra Pradesh,28,Illness (Cancer),Male,18
9663,2021,Andhra Pradesh,28,Illness (Insanity/Mental Illness),Female,180
9664,2021,Andhra Pradesh,28,Illness (Insanity/Mental Illness),Male,339
9666,2021,Andhra Pradesh,28,Illness (Other Prolonged Illness),Female,649
9667,2021,Andhra Pradesh,28,Illness (Other Prolonged Illness),Male,1130
9669,2021,Andhra Pradesh,28,Illness (Paralysis),Female,36
9670,2021,Andhra Pradesh,28,Illness (Paralysis),Male,69
9672,2021,Andhra Pradesh,28,Illness (Total),Female,898
9673,2021,Andhra Pradesh,28,Illness (Total),Male,1571
9675,2021,Andhra Pradesh,28,Impotency/Infertility,Female,16
9676,2021,Andhra Pradesh,28,Impotency/Infertility,Male,10
9678,2021,Andhra Pradesh,28,Love Affairs,Female,51
9679,2021,Andhra Pradesh,28,Love Affairs,Male,134
9681,2021,Andhra Pradesh,28,Marriage Related Issues (Divorce),Female,3
9682,2021,Andhra Pradesh,28,Marriage Related Issues (Divorce),Male,6
9684,2021,Andhra Pradesh,28,Marriage Related Issues (Dowry Related Issues),Female,23
9685,2021,Andhra Pradesh,28,Marriage Related Issues (Dowry Related Issues),Male,9
9687,2021,Andhra Pradesh,28,Marriage Related Issues (Extra Marital Affairs),Female,12
9688,2021,Andhra Pradesh,28,Marriage Related Issues (Extra Marital Affairs),Male,28
9690,2021,Andhra Pradesh,28,Marriage Related Issues (Non-Settlement Of Marriage),Female,9
9691,2021,Andhra Pradesh,28,Marriage Related Issues (Non-Settlement Of Marriage),Male,18
9693,2021,Andhra Pradesh,28,Marriage Related Issues (Others),Female,13
9694,2021,Andhra Pradesh,28,Marriage Related Issues (Others),Male,5
9696,2021,Andhra Pradesh,28,Marriage Related Issues (Total),Female,60
9697,2021,Andhra Pradesh,28,Marriage Related Issues (Total),Male,66
9699,2021,Andhra Pradesh,28,Other Causes,Female,161
9700,2021,Andhra Pradesh,28,Other Causes,Male,542
9705,2021,Andhra Pradesh,28,Poverty,Female,18
9706,2021,Andhra Pradesh,28,Poverty,Male,76
9708,2021,Andhra Pradesh,28,Professional/Career Problem,Female,9
9709,2021,Andhra Pradesh,28,Professional/Career Problem,Male,38
9711,2021,Andhra Pradesh,28,Property Dispute,Female,5
9712,2021,Andhra Pradesh,28,Property Dispute,Male,75
9714,2021,Andhra Pradesh,28,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,10
9715,2021,Andhra Pradesh,28,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,24
9717,2021,Andhra Pradesh,28,Unemployment,Female,4
9718,2021,Andhra Pradesh,28,Unemployment,Male,61
9723,2021,Arunachal Pradesh,12,Causes Not Known,Female,18
9724,2021,Arunachal Pradesh,12,Causes Not Known,Male,45
9730,2021,Arunachal Pradesh,12,Drug Abuse/Alcoholic Addiction,Male,4
9738,2021,Arunachal Pradesh,12,Family Problems,Female,6
9739,2021,Arunachal Pradesh,12,Family Problems,Male,4
9768,2021,Arunachal Pradesh,12,Love Affairs,Female,3
9769,2021,Arunachal Pradesh,12,Love Affairs,Male,3
9777,2021,Arunachal Pradesh,12,Marriage Related Issues (Extra Marital Affairs),Female,1
9786,2021,Arunachal Pradesh,12,Marriage Related Issues (Total),Female,1
9789,2021,Arunachal Pradesh,12,Other Causes,Female,20
9790,2021,Arunachal Pradesh,12,Other Causes,Male,54
9796,2021,Arunachal Pradesh,12,Poverty,Male,1
9798,2021,Arunachal Pradesh,12,Professional/Career Problem,Female,1
9811,2021,Assam,18,Bankruptcy Or Indebtedness,Male,27
9814,2021,Assam,18,Causes Not Known,Male,4
9816,2021,Assam,18,Death Of Dear Person,Female,6
9817,2021,Assam,18,Death Of Dear Person,Male,36
9819,2021,Assam,18,Drug Abuse/Alcoholic Addiction,Female,7
9820,2021,Assam,18,Drug Abuse/Alcoholic Addiction,Male,64
9822,2021,Assam,18,Failure In Examination,Female,20
9823,2021,Assam,18,Failure In Examination,Male,20
9825,2021,Assam,18,Fall In Social Reputation,Female,8
9826,2021,Assam,18,Fall In Social Reputation,Male,13
9828,2021,Assam,18,Family Problems,Female,270
9829,2021,Assam,18,Family Problems,Male,921
9834,2021,Assam,18,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,2
9840,2021,Assam,18,Illness (Cancer),Female,7
9841,2021,Assam,18,Illness (Cancer),Male,19
9843,2021,Assam,18,Illness (Insanity/Mental Illness),Female,35
9844,2021,Assam,18,Illness (Insanity/Mental Illness),Male,155
9849,2021,Assam,18,Illness (Paralysis),Female,2
9850,2021,Assam,18,Illness (Paralysis),Male,13
9852,2021,Assam,18,Illness (Total),Female,44
9853,2021,Assam,18,Illness (Total),Male,187
9858,2021,Assam,18,Love Affairs,Female,130
9859,2021,Assam,18,Love Affairs,Male,175
9861,2021,Assam,18,Marriage Related Issues (Divorce),Female,19
9862,2021,Assam,18,Marriage Related Issues (Divorce),Male,18
9864,2021,Assam,18,Marriage Related Issues (Dowry Related Issues),Female,41
9865,2021,Assam,18,Marriage Related Issues (Dowry Related Issues),Male,15
9867,2021,Assam,18,Marriage Related Issues (Extra Marital Affairs),Female,36
9868,2021,Assam,18,Marriage Related Issues (Extra Marital Affairs),Male,48
9870,2021,Assam,18,Marriage Related Issues (Non-Settlement Of Marriage),Female,7
9871,2021,Assam,18,Marriage Related Issues (Non-Settlement Of Marriage),Male,32
9876,2021,Assam,18,Marriage Related Issues (Total),Female,103
9877,2021,Assam,18,Marriage Related Issues (Total),Male,113
9879,2021,Assam,18,Other Causes,Female,1
9880,2021,Assam,18,Other Causes,Male,5
9882,2021,Assam,18,"Physical Abuse (Rape, Etc.)",Female,7
9883,2021,Assam,18,"Physical Abuse (Rape, Etc.)",Male,3
9885,2021,Assam,18,Poverty,Female,49
9886,2021,Assam,18,Poverty,Male,121
9888,2021,Assam,18,Professional/Career Problem,Female,55
9889,2021,Assam,18,Professional/Career Problem,Male,150
9891,2021,Assam,18,Property Dispute,Female,102
9892,2021,Assam,18,Property Dispute,Male,170
9894,2021,Assam,18,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,15
9895,2021,Assam,18,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,23
9897,2021,Assam,18,Unemployment,Female,92
9898,2021,Assam,18,Unemployment,Male,319
9904,2021,Bihar,10,Causes Not Known,Male,1
9909,2021,Bihar,10,Drug Abuse/Alcoholic Addiction,Female,14
9910,2021,Bihar,10,Drug Abuse/Alcoholic Addiction,Male,21
9912,2021,Bihar,10,Failure In Examination,Female,12
9913,2021,Bihar,10,Failure In Examination,Male,41
9918,2021,Bihar,10,Family Problems,Female,164
9919,2021,Bihar,10,Family Problems,Male,186
9930,2021,Bihar,10,Illness (Cancer),Female,2
9931,2021,Bihar,10,Illness (Cancer),Male,7
9933,2021,Bihar,10,Illness (Insanity/Mental Illness),Female,10
9934,2021,Bihar,10,Illness (Insanity/Mental Illness),Male,19
9940,2021,Bihar,10,Illness (Paralysis),Male,5
9942,2021,Bihar,10,Illness (Total),Female,12
9943,2021,Bihar,10,Illness (Total),Male,31
9945,2021,Bihar,10,Impotency/Infertility,Female,2
9948,2021,Bihar,10,Love Affairs,Female,109
9949,2021,Bihar,10,Love Affairs,Male,124
9951,2021,Bihar,10,Marriage Related Issues (Divorce),Female,2
9952,2021,Bihar,10,Marriage Related Issues (Divorce),Male,6
9954,2021,Bihar,10,Marriage Related Issues (Dowry Related Issues),Female,3
9957,2021,Bihar,10,Marriage Related Issues (Extra Marital Affairs),Female,7
9958,2021,Bihar,10,Marriage Related Issues (Extra Marital Affairs),Male,6
9960,2021,Bihar,10,Marriage Related Issues (Non-Settlement Of Marriage),Female,14
9961,2021,Bihar,10,Marriage Related Issues (Non-Settlement Of Marriage),Male,20
9966,2021,Bihar,10,Marriage Related Issues (Total),Female,26
9967,2021,Bihar,10,Marriage Related Issues (Total),Male,32
9978,2021,Bihar,10,Professional/Career Problem,Female,10
9979,2021,Bihar,10,Professional/Career Problem,Male,13
9981,2021,Bihar,10,Property Dispute,Female,5
9982,2021,Bihar,10,Property Dispute,Male,13
9984,2021,Bihar,10,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,3
9985,2021,Bihar,10,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,6
9988,2021,Bihar,10,Unemployment,Male,2
9993,2021,Chandigarh,4,Causes Not Known,Female,1
9994,2021,Chandigarh,4,Causes Not Known,Male,6
10000,2021,Chandigarh,4,Drug Abuse/Alcoholic Addiction,Male,5
10002,2021,Chandigarh,4,Failure In Examination,Female,3
10003,2021,Chandigarh,4,Failure In Examination,Male,5
10008,2021,Chandigarh,4,Family Problems,Female,23
10009,2021,Chandigarh,4,Family Problems,Male,23
10024,2021,Chandigarh,4,Illness (Insanity/Mental Illness),Male,2
10026,2021,Chandigarh,4,Illness (Other Prolonged Illness),Female,3
10027,2021,Chandigarh,4,Illness (Other Prolonged Illness),Male,11
10030,2021,Chandigarh,4,Illness (Paralysis),Male,2
10032,2021,Chandigarh,4,Illness (Total),Female,3
10033,2021,Chandigarh,4,Illness (Total),Male,15
10038,2021,Chandigarh,4,Love Affairs,Female,2
10039,2021,Chandigarh,4,Love Affairs,Male,2
10054,2021,Chandigarh,4,Marriage Related Issues (Others),Male,3
10057,2021,Chandigarh,4,Marriage Related Issues (Total),Male,3
10059,2021,Chandigarh,4,Other Causes,Female,1
10060,2021,Chandigarh,4,Other Causes,Male,5
10068,2021,Chandigarh,4,Professional/Career Problem,Female,2
10069,2021,Chandigarh,4,Professional/Career Problem,Male,7
10077,2021,Chandigarh,4,Unemployment,Female,1
10078,2021,Chandigarh,4,Unemployment,Male,13
10081,2021,Chhattisgarh,22,Bankruptcy Or Indebtedness,Male,15
10083,2021,Chhattisgarh,22,Causes Not Known,Female,444
10084,2021,Chhattisgarh,22,Causes Not Known,Male,1191
10086,2021,Chhattisgarh,22,Death Of Dear Person,Female,38
10087,2021,Chhattisgarh,22,Death Of Dear Person,Male,38
10089,2021,Chhattisgarh,22,Drug Abuse/Alcoholic Addiction,Female,36
10090,2021,Chhattisgarh,22,Drug Abuse/Alcoholic Addiction,Male,418
10092,2021,Chhattisgarh,22,Failure In Examination,Female,25
10093,2021,Chhattisgarh,22,Failure In Examination,Male,31
10096,2021,Chhattisgarh,22,Fall In Social Reputation,Male,5
10098,2021,Chhattisgarh,22,Family Problems,Female,421
10099,2021,Chhattisgarh,22,Family Problems,Male,989
10102,2021,Chhattisgarh,22,Ideological Causes/Hero Worshipping,Male,1
10104,2021,Chhattisgarh,22,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,4
