id,year,state_name,state_code,marital_status,gender,number_of_deaths
2653,2021,Manipur,14,Others,Male,0
2654,2021,Manipur,14,Others,Transgender,0
2655,2021,Manipur,14,Separated,Female,0
2656,2021,Manipur,14,Separated,Male,0
2657,2021,Manipur,14,Separated,Transgender,0
2658,2021,Manipur,14,Status Not Known,Female,0
2659,2021,Manipur,14,Status Not Known,Male,0
2660,2021,Manipur,14,Status Not Known,Transgender,0
2661,2021,Manipur,14,Un-Married,Female,3
2662,2021,Manipur,14,Un-Married,Male,20
2663,2021,Manipur,14,Un-Married,Transgender,0
2664,2021,Manipur,14,Widowed/Widower,Female,0
2665,2021,Manipur,14,Widowed/Widower,Male,0
2666,2021,Manipur,14,Widowed/Widower,Transgender,0
2667,2021,Meghalaya,17,Divorcee,Female,0
2668,2021,Meghalaya,17,Divorcee,Male,0
2669,2021,Meghalaya,17,Divorcee,Transgender,0
2670,2021,Meghalaya,17,Married,Female,24
2671,2021,Meghalaya,17,Married,Male,96
2672,2021,Meghalaya,17,Married,Transgender,0
2673,2021,Meghalaya,17,Others,Female,0
2674,2021,Meghalaya,17,Others,Male,0
2675,2021,Meghalaya,17,Others,Transgender,0
2676,2021,Meghalaya,17,Separated,Female,3
2677,2021,Meghalaya,17,Separated,Male,8
2678,2021,Meghalaya,17,Separated,Transgender,0
2679,2021,Meghalaya,17,Status Not Known,Female,0
2680,2021,Meghalaya,17,Status Not Known,Male,0
2681,2021,Meghalaya,17,Status Not Known,Transgender,0
2682,2021,Meghalaya,17,Un-Married,Female,27
2683,2021,Meghalaya,17,Un-Married,Male,66
2684,2021,Meghalaya,17,Un-Married,Transgender,0
2685,2021,Meghalaya,17,Widowed/Widower,Female,0
2686,2021,Meghalaya,17,Widowed/Widower,Male,2
2687,2021,Meghalaya,17,Widowed/Widower,Transgender,0
2688,2021,Mizoram,15,Divorcee,Female,1
2689,2021,Mizoram,15,Divorcee,Male,4
2690,2021,Mizoram,15,Divorcee,Transgender,0
2691,2021,Mizoram,15,Married,Female,4
2692,2021,Mizoram,15,Married,Male,29
2693,2021,Mizoram,15,Married,Transgender,0
2694,2021,Mizoram,15,Others,Female,0
2695,2021,Mizoram,15,Others,Male,0
2696,2021,Mizoram,15,Others,Transgender,0
2697,2021,Mizoram,15,Separated,Female,0
2698,2021,Mizoram,15,Separated,Male,2
2699,2021,Mizoram,15,Separated,Transgender,0
2700,2021,Mizoram,15,Status Not Known,Female,0
2701,2021,Mizoram,15,Status Not Known,Male,0
2702,2021,Mizoram,15,Status Not Known,Transgender,0
2703,2021,Mizoram,15,Un-Married,Female,4
2704,2021,Mizoram,15,Un-Married,Male,46
2705,2021,Mizoram,15,Un-Married,Transgender,0
2706,2021,Mizoram,15,Widowed/Widower,Female,0
2707,2021,Mizoram,15,Widowed/Widower,Male,9
2708,2021,Mizoram,15,Widowed/Widower,Transgender,0
2709,2021,Nagaland,13,Divorcee,Female,0
2710,2021,Nagaland,13,Divorcee,Male,1
2711,2021,Nagaland,13,Divorcee,Transgender,0
2712,2021,Nagaland,13,Married,Female,0
2713,2021,Nagaland,13,Married,Male,25
2714,2021,Nagaland,13,Married,Transgender,0
2715,2021,Nagaland,13,Others,Female,0
2716,2021,Nagaland,13,Others,Male,0
2717,2021,Nagaland,13,Others,Transgender,0
2718,2021,Nagaland,13,Separated,Female,0
2719,2021,Nagaland,13,Separated,Male,0
2720,2021,Nagaland,13,Separated,Transgender,0
2721,2021,Nagaland,13,Status Not Known,Female,0
2722,2021,Nagaland,13,Status Not Known,Male,0
2723,2021,Nagaland,13,Status Not Known,Transgender,0
2724,2021,Nagaland,13,Un-Married,Female,5
2725,2021,Nagaland,13,Un-Married,Male,11
2726,2021,Nagaland,13,Un-Married,Transgender,0
2727,2021,Nagaland,13,Widowed/Widower,Female,1
2728,2021,Nagaland,13,Widowed/Widower,Male,0
2729,2021,Nagaland,13,Widowed/Widower,Transgender,0
2730,2021,Odisha,21,Divorcee,Female,0
2731,2021,Odisha,21,Divorcee,Male,0
2732,2021,Odisha,21,Divorcee,Transgender,0
2733,2021,Odisha,21,Married,Female,188
2734,2021,Odisha,21,Married,Male,564
2735,2021,Odisha,21,Married,Transgender,0
2736,2021,Odisha,21,Others,Female,122
2737,2021,Odisha,21,Others,Male,289
2738,2021,Odisha,21,Others,Transgender,0
2739,2021,Odisha,21,Separated,Female,0
2740,2021,Odisha,21,Separated,Male,0
2741,2021,Odisha,21,Separated,Transgender,0
2742,2021,Odisha,21,Status Not Known,Female,795
2743,2021,Odisha,21,Status Not Known,Male,3300
2744,2021,Odisha,21,Status Not Known,Transgender,0
2745,2021,Odisha,21,Un-Married,Female,130
2746,2021,Odisha,21,Un-Married,Male,259
2747,2021,Odisha,21,Un-Married,Transgender,0
2748,2021,Odisha,21,Widowed/Widower,Female,4
2749,2021,Odisha,21,Widowed/Widower,Male,0
2750,2021,Odisha,21,Widowed/Widower,Transgender,0
2751,2021,Puducherry,34,Divorcee,Female,0
2752,2021,Puducherry,34,Divorcee,Male,0
2753,2021,Puducherry,34,Divorcee,Transgender,0
2754,2021,Puducherry,34,Married,Female,34
2755,2021,Puducherry,34,Married,Male,235
2756,2021,Puducherry,34,Married,Transgender,0
2757,2021,Puducherry,34,Others,Female,9
2758,2021,Puducherry,34,Others,Male,16
2759,2021,Puducherry,34,Others,Transgender,0
2760,2021,Puducherry,34,Separated,Female,0
2761,2021,Puducherry,34,Separated,Male,0
2762,2021,Puducherry,34,Separated,Transgender,0
2763,2021,Puducherry,34,Status Not Known,Female,0
2764,2021,Puducherry,34,Status Not Known,Male,20
2765,2021,Puducherry,34,Status Not Known,Transgender,0
2766,2021,Puducherry,34,Un-Married,Female,90
2767,2021,Puducherry,34,Un-Married,Male,99
2768,2021,Puducherry,34,Un-Married,Transgender,1
2769,2021,Puducherry,34,Widowed/Widower,Female,0
2770,2021,Puducherry,34,Widowed/Widower,Male,0
2771,2021,Puducherry,34,Widowed/Widower,Transgender,0
2772,2021,Punjab,3,Divorcee,Female,3
2773,2021,Punjab,3,Divorcee,Male,8
2774,2021,Punjab,3,Divorcee,Transgender,0
2775,2021,Punjab,3,Married,Female,391
2776,2021,Punjab,3,Married,Male,1345
2777,2021,Punjab,3,Married,Transgender,0
2778,2021,Punjab,3,Others,Female,1
2779,2021,Punjab,3,Others,Male,1
2780,2021,Punjab,3,Others,Transgender,0
2781,2021,Punjab,3,Separated,Female,1
2782,2021,Punjab,3,Separated,Male,4
2783,2021,Punjab,3,Separated,Transgender,0
2784,2021,Punjab,3,Status Not Known,Female,5
2785,2021,Punjab,3,Status Not Known,Male,66
2786,2021,Punjab,3,Status Not Known,Transgender,0
2787,2021,Punjab,3,Un-Married,Female,167
2788,2021,Punjab,3,Un-Married,Male,598
2789,2021,Punjab,3,Un-Married,Transgender,0
2790,2021,Punjab,3,Widowed/Widower,Female,7
2791,2021,Punjab,3,Widowed/Widower,Male,3
2792,2021,Punjab,3,Widowed/Widower,Transgender,0
2793,2021,Rajasthan,8,Divorcee,Female,12
2794,2021,Rajasthan,8,Divorcee,Male,21
2795,2021,Rajasthan,8,Divorcee,Transgender,0
2796,2021,Rajasthan,8,Married,Female,993
2797,2021,Rajasthan,8,Married,Male,2838
2798,2021,Rajasthan,8,Married,Transgender,0
2799,2021,Rajasthan,8,Others,Female,0
2800,2021,Rajasthan,8,Others,Male,11
2801,2021,Rajasthan,8,Others,Transgender,0
2802,2021,Rajasthan,8,Separated,Female,5
2803,2021,Rajasthan,8,Separated,Male,12
2804,2021,Rajasthan,8,Separated,Transgender,0
2805,2021,Rajasthan,8,Status Not Known,Female,11
2806,2021,Rajasthan,8,Status Not Known,Male,44
2807,2021,Rajasthan,8,Status Not Known,Transgender,0
2808,2021,Rajasthan,8,Un-Married,Female,492
2809,2021,Rajasthan,8,Un-Married,Male,1097
2810,2021,Rajasthan,8,Un-Married,Transgender,0
2811,2021,Rajasthan,8,Widowed/Widower,Female,23
2812,2021,Rajasthan,8,Widowed/Widower,Male,34
2813,2021,Rajasthan,8,Widowed/Widower,Transgender,0
2814,2021,Sikkim,11,Divorcee,Female,0
2815,2021,Sikkim,11,Divorcee,Male,0
2816,2021,Sikkim,11,Divorcee,Transgender,0
2817,2021,Sikkim,11,Married,Female,39
2818,2021,Sikkim,11,Married,Male,113
2819,2021,Sikkim,11,Married,Transgender,0
2820,2021,Sikkim,11,Others,Female,0
2821,2021,Sikkim,11,Others,Male,1
2822,2021,Sikkim,11,Others,Transgender,0
2823,2021,Sikkim,11,Separated,Female,0
2824,2021,Sikkim,11,Separated,Male,1
2825,2021,Sikkim,11,Separated,Transgender,0
2826,2021,Sikkim,11,Status Not Known,Female,0
2827,2021,Sikkim,11,Status Not Known,Male,3
2828,2021,Sikkim,11,Status Not Known,Transgender,0
2829,2021,Sikkim,11,Un-Married,Female,26
2830,2021,Sikkim,11,Un-Married,Male,80
2831,2021,Sikkim,11,Un-Married,Transgender,0
2832,2021,Sikkim,11,Widowed/Widower,Female,1
2833,2021,Sikkim,11,Widowed/Widower,Male,2
2834,2021,Sikkim,11,Widowed/Widower,Transgender,0
2835,2021,Tamil Nadu,33,Divorcee,Female,40
2836,2021,Tamil Nadu,33,Divorcee,Male,57
2837,2021,Tamil Nadu,33,Divorcee,Transgender,0
2838,2021,Tamil Nadu,33,Married,Female,4181
2839,2021,Tamil Nadu,33,Married,Male,9921
2840,2021,Tamil Nadu,33,Married,Transgender,0
2841,2021,Tamil Nadu,33,Others,Female,9
2842,2021,Tamil Nadu,33,Others,Male,22
2843,2021,Tamil Nadu,33,Others,Transgender,0
2844,2021,Tamil Nadu,33,Separated,Female,47
2845,2021,Tamil Nadu,33,Separated,Male,99
2846,2021,Tamil Nadu,33,Separated,Transgender,2
2847,2021,Tamil Nadu,33,Status Not Known,Female,4
2848,2021,Tamil Nadu,33,Status Not Known,Male,18
2849,2021,Tamil Nadu,33,Status Not Known,Transgender,0
2850,2021,Tamil Nadu,33,Un-Married,Female,1334
2851,2021,Tamil Nadu,33,Un-Married,Male,3013
2852,2021,Tamil Nadu,33,Un-Married,Transgender,8
2853,2021,Tamil Nadu,33,Widowed/Widower,Female,110
2854,2021,Tamil Nadu,33,Widowed/Widower,Male,60
2855,2021,Tamil Nadu,33,Widowed/Widower,Transgender,0
2856,2021,Telangana,36,Divorcee,Female,8
2857,2021,Telangana,36,Divorcee,Male,16
2858,2021,Telangana,36,Divorcee,Transgender,0
2859,2021,Telangana,36,Married,Female,1580
2860,2021,Telangana,36,Married,Male,6201
2861,2021,Telangana,36,Married,Transgender,0
2862,2021,Telangana,36,Others,Female,9
2863,2021,Telangana,36,Others,Male,31
2864,2021,Telangana,36,Others,Transgender,0
2865,2021,Telangana,36,Separated,Female,25
2866,2021,Telangana,36,Separated,Male,45
2867,2021,Telangana,36,Separated,Transgender,0
2868,2021,Telangana,36,Status Not Known,Female,12
2869,2021,Telangana,36,Status Not Known,Male,128
2870,2021,Telangana,36,Status Not Known,Transgender,0
2871,2021,Telangana,36,Un-Married,Female,517
2872,2021,Telangana,36,Un-Married,Male,1454
2873,2021,Telangana,36,Un-Married,Transgender,2
2874,2021,Telangana,36,Widowed/Widower,Female,55
2875,2021,Telangana,36,Widowed/Widower,Male,88
2876,2021,Telangana,36,Widowed/Widower,Transgender,0
2877,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Female,1
2878,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Male,0
2879,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Transgender,0
2880,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Female,24
2881,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Male,84
2882,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Transgender,0
2883,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Female,0
2884,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Male,0
2885,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Transgender,0
2886,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Female,0
2887,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Male,0
2888,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Transgender,0
2889,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Female,0
2890,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Male,0
2891,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Transgender,0
2892,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Female,19
2893,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Male,43
2894,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Transgender,0
2895,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Female,0
2896,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Male,0
2897,2021,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Transgender,0
2898,2021,Tripura,16,Divorcee,Female,1
2899,2021,Tripura,16,Divorcee,Male,0
2900,2021,Tripura,16,Divorcee,Transgender,0
2901,2021,Tripura,16,Married,Female,161
2902,2021,Tripura,16,Married,Male,409
2903,2021,Tripura,16,Married,Transgender,0
2904,2021,Tripura,16,Others,Female,0
2905,2021,Tripura,16,Others,Male,0
2906,2021,Tripura,16,Others,Transgender,0
2907,2021,Tripura,16,Separated,Female,0
2908,2021,Tripura,16,Separated,Male,0
2909,2021,Tripura,16,Separated,Transgender,0
2910,2021,Tripura,16,Status Not Known,Female,0
2911,2021,Tripura,16,Status Not Known,Male,0
2912,2021,Tripura,16,Status Not Known,Transgender,0
2913,2021,Tripura,16,Un-Married,Female,65
2914,2021,Tripura,16,Un-Married,Male,134
2915,2021,Tripura,16,Un-Married,Transgender,0
2916,2021,Tripura,16,Widowed/Widower,Female,1
2917,2021,Tripura,16,Widowed/Widower,Male,0
2918,2021,Tripura,16,Widowed/Widower,Transgender,0
2919,2021,Uttar Pradesh,9,Divorcee,Female,18
2920,2021,Uttar Pradesh,9,Divorcee,Male,19
2921,2021,Uttar Pradesh,9,Divorcee,Transgender,0
2922,2021,Uttar Pradesh,9,Married,Female,1465
2923,2021,Uttar Pradesh,9,Married,Male,1877
2924,2021,Uttar Pradesh,9,Married,Transgender,0
2925,2021,Uttar Pradesh,9,Others,Female,52
2926,2021,Uttar Pradesh,9,Others,Male,208
2927,2021,Uttar Pradesh,9,Others,Transgender,0
2928,2021,Uttar Pradesh,9,Separated,Female,3
2929,2021,Uttar Pradesh,9,Separated,Male,11
2930,2021,Uttar Pradesh,9,Separated,Transgender,0
2931,2021,Uttar Pradesh,9,Status Not Known,Female,59
2932,2021,Uttar Pradesh,9,Status Not Known,Male,156
2933,2021,Uttar Pradesh,9,Status Not Known,Transgender,0
2934,2021,Uttar Pradesh,9,Un-Married,Female,737
2935,2021,Uttar Pradesh,9,Un-Married,Male,1196
2936,2021,Uttar Pradesh,9,Un-Married,Transgender,0
2937,2021,Uttar Pradesh,9,Widowed/Widower,Female,49
2938,2021,Uttar Pradesh,9,Widowed/Widower,Male,82
2939,2021,Uttar Pradesh,9,Widowed/Widower,Transgender,0
2940,2021,Uttarakhand,5,Divorcee,Female,0
2941,2021,Uttarakhand,5,Divorcee,Male,0
2942,2021,Uttarakhand,5,Divorcee,Transgender,0
2943,2021,Uttarakhand,5,Married,Female,182
2944,2021,Uttarakhand,5,Married,Male,289
2945,2021,Uttarakhand,5,Married,Transgender,0
2946,2021,Uttarakhand,5,Others,Female,0
2947,2021,Uttarakhand,5,Others,Male,0
2948,2021,Uttarakhand,5,Others,Transgender,0
2949,2021,Uttarakhand,5,Separated,Female,0
2950,2021,Uttarakhand,5,Separated,Male,10
2951,2021,Uttarakhand,5,Separated,Transgender,0
2952,2021,Uttarakhand,5,Status Not Known,Female,1
2953,2021,Uttarakhand,5,Status Not Known,Male,9
2954,2021,Uttarakhand,5,Status Not Known,Transgender,0
2955,2021,Uttarakhand,5,Un-Married,Female,71
2956,2021,Uttarakhand,5,Un-Married,Male,155
2957,2021,Uttarakhand,5,Un-Married,Transgender,0
2958,2021,Uttarakhand,5,Widowed/Widower,Female,0
2959,2021,Uttarakhand,5,Widowed/Widower,Male,0
2960,2021,Uttarakhand,5,Widowed/Widower,Transgender,0
2961,2021,West Bengal,19,Divorcee,Female,33
2962,2021,West Bengal,19,Divorcee,Male,15
2963,2021,West Bengal,19,Divorcee,Transgender,0
2964,2021,West Bengal,19,Married,Female,2797
2965,2021,West Bengal,19,Married,Male,4644
2966,2021,West Bengal,19,Married,Transgender,1
2967,2021,West Bengal,19,Others,Female,402
2968,2021,West Bengal,19,Others,Male,431
2969,2021,West Bengal,19,Others,Transgender,0
2970,2021,West Bengal,19,Separated,Female,30
2971,2021,West Bengal,19,Separated,Male,52
2972,2021,West Bengal,19,Separated,Transgender,0
2973,2021,West Bengal,19,Status Not Known,Female,800
2974,2021,West Bengal,19,Status Not Known,Male,1492
2975,2021,West Bengal,19,Status Not Known,Transgender,0
2976,2021,West Bengal,19,Un-Married,Female,1055
2977,2021,West Bengal,19,Un-Married,Male,1632
2978,2021,West Bengal,19,Un-Married,Transgender,0
2979,2021,West Bengal,19,Widowed/Widower,Female,92
2980,2021,West Bengal,19,Widowed/Widower,Male,24
2981,2021,West Bengal,19,Widowed/Widower,Transgender,0
2982,2022,Andaman And Nicobar Islands,35,Divorcee,Female,1
2983,2022,Andaman And Nicobar Islands,35,Divorcee,Male,0
2984,2022,Andaman And Nicobar Islands,35,Divorcee,Transgender,0
2985,2022,Andaman And Nicobar Islands,35,Married,Female,20
2986,2022,Andaman And Nicobar Islands,35,Married,Male,84
2987,2022,Andaman And Nicobar Islands,35,Married,Transgender,0
2988,2022,Andaman And Nicobar Islands,35,Others,Female,0
2989,2022,Andaman And Nicobar Islands,35,Others,Male,0
2990,2022,Andaman And Nicobar Islands,35,Others,Transgender,0
2991,2022,Andaman And Nicobar Islands,35,Separated,Female,0
2992,2022,Andaman And Nicobar Islands,35,Separated,Male,0
2993,2022,Andaman And Nicobar Islands,35,Separated,Transgender,0
2994,2022,Andaman And Nicobar Islands,35,Status Not Known,Female,0
2995,2022,Andaman And Nicobar Islands,35,Status Not Known,Male,1
2996,2022,Andaman And Nicobar Islands,35,Status Not Known,Transgender,0
2997,2022,Andaman And Nicobar Islands,35,Un-Married,Female,6
2998,2022,Andaman And Nicobar Islands,35,Un-Married,Male,52
2999,2022,Andaman And Nicobar Islands,35,Un-Married,Transgender,0
3000,2022,Andaman And Nicobar Islands,35,Widowed/Widower,Female,4
3001,2022,Andaman And Nicobar Islands,35,Widowed/Widower,Male,3
3002,2022,Andaman And Nicobar Islands,35,Widowed/Widower,Transgender,0
3003,2022,Andhra Pradesh,28,Divorcee,Female,10
3004,2022,Andhra Pradesh,28,Divorcee,Male,22
3005,2022,Andhra Pradesh,28,Divorcee,Transgender,0
3006,2022,Andhra Pradesh,28,Married,Female,1457
3007,2022,Andhra Pradesh,28,Married,Male,4653
3008,2022,Andhra Pradesh,28,Married,Transgender,0
3009,2022,Andhra Pradesh,28,Others,Female,85
3010,2022,Andhra Pradesh,28,Others,Male,251
3011,2022,Andhra Pradesh,28,Others,Transgender,1
3012,2022,Andhra Pradesh,28,Separated,Female,17
3013,2022,Andhra Pradesh,28,Separated,Male,44
3014,2022,Andhra Pradesh,28,Separated,Transgender,0
3015,2022,Andhra Pradesh,28,Status Not Known,Female,24
3016,2022,Andhra Pradesh,28,Status Not Known,Male,210
3017,2022,Andhra Pradesh,28,Status Not Known,Transgender,0
3018,2022,Andhra Pradesh,28,Un-Married,Female,506
3019,2022,Andhra Pradesh,28,Un-Married,Male,1540
3020,2022,Andhra Pradesh,28,Un-Married,Transgender,1
3021,2022,Andhra Pradesh,28,Widowed/Widower,Female,42
3022,2022,Andhra Pradesh,28,Widowed/Widower,Male,45
3023,2022,Andhra Pradesh,28,Widowed/Widower,Transgender,0
3024,2022,Arunachal Pradesh,12,Divorcee,Female,0
3025,2022,Arunachal Pradesh,12,Divorcee,Male,0
3026,2022,Arunachal Pradesh,12,Divorcee,Transgender,0
3027,2022,Arunachal Pradesh,12,Married,Female,13
3028,2022,Arunachal Pradesh,12,Married,Male,62
3029,2022,Arunachal Pradesh,12,Married,Transgender,0
3030,2022,Arunachal Pradesh,12,Others,Female,0
3031,2022,Arunachal Pradesh,12,Others,Male,0
3032,2022,Arunachal Pradesh,12,Others,Transgender,0
3033,2022,Arunachal Pradesh,12,Separated,Female,0
3034,2022,Arunachal Pradesh,12,Separated,Male,1
3035,2022,Arunachal Pradesh,12,Separated,Transgender,0
3036,2022,Arunachal Pradesh,12,Status Not Known,Female,2
3037,2022,Arunachal Pradesh,12,Status Not Known,Male,11
3038,2022,Arunachal Pradesh,12,Status Not Known,Transgender,0
3039,2022,Arunachal Pradesh,12,Un-Married,Female,19
3040,2022,Arunachal Pradesh,12,Un-Married,Male,39
3041,2022,Arunachal Pradesh,12,Un-Married,Transgender,0
3042,2022,Arunachal Pradesh,12,Widowed/Widower,Female,1
3043,2022,Arunachal Pradesh,12,Widowed/Widower,Male,1
3044,2022,Arunachal Pradesh,12,Widowed/Widower,Transgender,0
3045,2022,Assam,18,Divorcee,Female,12
3046,2022,Assam,18,Divorcee,Male,27
3047,2022,Assam,18,Divorcee,Transgender,0
3048,2022,Assam,18,Married,Female,582
3049,2022,Assam,18,Married,Male,1527
3050,2022,Assam,18,Married,Transgender,0
3051,2022,Assam,18,Others,Female,4
3052,2022,Assam,18,Others,Male,3
3053,2022,Assam,18,Others,Transgender,0
3054,2022,Assam,18,Separated,Female,14
3055,2022,Assam,18,Separated,Male,49
3056,2022,Assam,18,Separated,Transgender,0
3057,2022,Assam,18,Status Not Known,Female,2
3058,2022,Assam,18,Status Not Known,Male,11
3059,2022,Assam,18,Status Not Known,Transgender,0
3060,2022,Assam,18,Un-Married,Female,378
3061,2022,Assam,18,Un-Married,Male,670
3062,2022,Assam,18,Un-Married,Transgender,0
3063,2022,Assam,18,Widowed/Widower,Female,19
3064,2022,Assam,18,Widowed/Widower,Male,22
3065,2022,Assam,18,Widowed/Widower,Transgender,0
3066,2022,Bihar,10,Divorcee,Female,2
3067,2022,Bihar,10,Divorcee,Male,0
3068,2022,Bihar,10,Divorcee,Transgender,0
3069,2022,Bihar,10,Married,Female,213
3070,2022,Bihar,10,Married,Male,231
3071,2022,Bihar,10,Married,Transgender,0
3072,2022,Bihar,10,Others,Female,0
3073,2022,Bihar,10,Others,Male,0
3074,2022,Bihar,10,Others,Transgender,0
3075,2022,Bihar,10,Separated,Female,4
3076,2022,Bihar,10,Separated,Male,11
3077,2022,Bihar,10,Separated,Transgender,0
3078,2022,Bihar,10,Status Not Known,Female,0
3079,2022,Bihar,10,Status Not Known,Male,0
3080,2022,Bihar,10,Status Not Known,Transgender,0
3081,2022,Bihar,10,Un-Married,Female,96
3082,2022,Bihar,10,Un-Married,Male,144
3083,2022,Bihar,10,Un-Married,Transgender,0
3084,2022,Bihar,10,Widowed/Widower,Female,1
3085,2022,Bihar,10,Widowed/Widower,Male,0
3086,2022,Bihar,10,Widowed/Widower,Transgender,0
3087,2022,Chandigarh,4,Divorcee,Female,0
3088,2022,Chandigarh,4,Divorcee,Male,0
3089,2022,Chandigarh,4,Divorcee,Transgender,0
3090,2022,Chandigarh,4,Married,Female,23
3091,2022,Chandigarh,4,Married,Male,53
3092,2022,Chandigarh,4,Married,Transgender,0
3093,2022,Chandigarh,4,Others,Female,0
3094,2022,Chandigarh,4,Others,Male,0
3095,2022,Chandigarh,4,Others,Transgender,0
3096,2022,Chandigarh,4,Separated,Female,0
3097,2022,Chandigarh,4,Separated,Male,0
3098,2022,Chandigarh,4,Separated,Transgender,0
3099,2022,Chandigarh,4,Status Not Known,Female,0
3100,2022,Chandigarh,4,Status Not Known,Male,1
3101,2022,Chandigarh,4,Status Not Known,Transgender,0
3102,2022,Chandigarh,4,Un-Married,Female,17
3103,2022,Chandigarh,4,Un-Married,Male,37
3104,2022,Chandigarh,4,Un-Married,Transgender,0
3105,2022,Chandigarh,4,Widowed/Widower,Female,0
3106,2022,Chandigarh,4,Widowed/Widower,Male,0
3107,2022,Chandigarh,4,Widowed/Widower,Transgender,0
3108,2022,Chhattisgarh,22,Divorcee,Female,5
3109,2022,Chhattisgarh,22,Divorcee,Male,17
3110,2022,Chhattisgarh,22,Divorcee,Transgender,0
3111,2022,Chhattisgarh,22,Married,Female,1260
3112,2022,Chhattisgarh,22,Married,Male,3953
3113,2022,Chhattisgarh,22,Married,Transgender,0
3114,2022,Chhattisgarh,22,Others,Female,51
3115,2022,Chhattisgarh,22,Others,Male,142
3116,2022,Chhattisgarh,22,Others,Transgender,0
3117,2022,Chhattisgarh,22,Separated,Female,20
3118,2022,Chhattisgarh,22,Separated,Male,23
3119,2022,Chhattisgarh,22,Separated,Transgender,0
3120,2022,Chhattisgarh,22,Status Not Known,Female,149
3121,2022,Chhattisgarh,22,Status Not Known,Male,341
3122,2022,Chhattisgarh,22,Status Not Known,Transgender,0
3123,2022,Chhattisgarh,22,Un-Married,Female,726
3124,2022,Chhattisgarh,22,Un-Married,Male,1500
3125,2022,Chhattisgarh,22,Un-Married,Transgender,0
3126,2022,Chhattisgarh,22,Widowed/Widower,Female,75
3127,2022,Chhattisgarh,22,Widowed/Widower,Male,184
3128,2022,Chhattisgarh,22,Widowed/Widower,Transgender,0
3129,2022,Delhi,7,Divorcee,Female,7
3130,2022,Delhi,7,Divorcee,Male,12
3131,2022,Delhi,7,Divorcee,Transgender,0
3132,2022,Delhi,7,Married,Female,521
3133,2022,Delhi,7,Married,Male,1539
3134,2022,Delhi,7,Married,Transgender,0
3135,2022,Delhi,7,Others,Female,9
3136,2022,Delhi,7,Others,Male,58
3137,2022,Delhi,7,Others,Transgender,0
3138,2022,Delhi,7,Separated,Female,7
3139,2022,Delhi,7,Separated,Male,27
3140,2022,Delhi,7,Separated,Transgender,0
3141,2022,Delhi,7,Status Not Known,Female,45
3142,2022,Delhi,7,Status Not Known,Male,178
3143,2022,Delhi,7,Status Not Known,Transgender,0
3144,2022,Delhi,7,Un-Married,Female,259
3145,2022,Delhi,7,Un-Married,Male,720
3146,2022,Delhi,7,Un-Married,Transgender,0
3147,2022,Delhi,7,Widowed/Widower,Female,11
3148,2022,Delhi,7,Widowed/Widower,Male,24
3149,2022,Delhi,7,Widowed/Widower,Transgender,0
3150,2022,Goa,30,Divorcee,Female,0
3151,2022,Goa,30,Divorcee,Male,2
3152,2022,Goa,30,Divorcee,Transgender,0
3153,2022,Goa,30,Married,Female,38
3154,2022,Goa,30,Married,Male,132
3155,2022,Goa,30,Married,Transgender,0
3156,2022,Goa,30,Others,Female,0
3157,2022,Goa,30,Others,Male,0
3158,2022,Goa,30,Others,Transgender,0
3159,2022,Goa,30,Separated,Female,0
3160,2022,Goa,30,Separated,Male,0
3161,2022,Goa,30,Separated,Transgender,0
3162,2022,Goa,30,Status Not Known,Female,1
3163,2022,Goa,30,Status Not Known,Male,11
3164,2022,Goa,30,Status Not Known,Transgender,0
3165,2022,Goa,30,Un-Married,Female,26
3166,2022,Goa,30,Un-Married,Male,82
3167,2022,Goa,30,Un-Married,Transgender,0
3168,2022,Goa,30,Widowed/Widower,Female,5
3169,2022,Goa,30,Widowed/Widower,Male,5
3170,2022,Goa,30,Widowed/Widower,Transgender,0
3171,2022,Gujarat,24,Divorcee,Female,20
3172,2022,Gujarat,24,Divorcee,Male,54
3173,2022,Gujarat,24,Divorcee,Transgender,0
3174,2022,Gujarat,24,Married,Female,1758
3175,2022,Gujarat,24,Married,Male,4203
