id,year,state_name,state_code,profession,gender,number_of_deaths
1329,2018,Maharashtra,27,Professionals/Salaried Persons (Total),Female,190
1330,2018,Maharashtra,27,Professionals/Salaried Persons (Total),Male,2148
1331,2018,Maharashtra,27,Professionals/Salaried Persons (Total),Transgender,0
1332,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Female,2
1333,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Male,60
1334,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Transgender,0
1335,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,10
1336,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,48
1337,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
1338,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Female,9
1339,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Male,102
1340,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Transgender,0
1341,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Total)],Female,21
1342,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Total)],Male,210
1343,2018,Maharashtra,27,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
1344,2018,Maharashtra,27,Retired Persons,Female,22
1345,2018,Maharashtra,27,Retired Persons,Male,273
1346,2018,Maharashtra,27,Retired Persons,Transgender,0
1347,2018,Maharashtra,27,Self-Employed Persons (Total),Female,53
1348,2018,Maharashtra,27,Self-Employed Persons (Total),Male,1252
1349,2018,Maharashtra,27,Self-Employed Persons (Total),Transgender,0
1350,2018,Maharashtra,27,Self-Employed Persons [Business (Other Business)],Female,14
1351,2018,Maharashtra,27,Self-Employed Persons [Business (Other Business)],Male,244
1352,2018,Maharashtra,27,Self-Employed Persons [Business (Other Business)],Transgender,0
1353,2018,Maharashtra,27,Self-Employed Persons [Business (Total)],Female,26
1354,2018,Maharashtra,27,Self-Employed Persons [Business (Total)],Male,943
1355,2018,Maharashtra,27,Self-Employed Persons [Business (Total)],Transgender,0
1356,2018,Maharashtra,27,Self-Employed Persons [Business (Tradesmen)],Female,4
1357,2018,Maharashtra,27,Self-Employed Persons [Business (Tradesmen)],Male,248
1358,2018,Maharashtra,27,Self-Employed Persons [Business (Tradesmen)],Transgender,0
1359,2018,Maharashtra,27,Self-Employed Persons [Business (Vendor)],Female,8
1360,2018,Maharashtra,27,Self-Employed Persons [Business (Vendor)],Male,451
1361,2018,Maharashtra,27,Self-Employed Persons [Business (Vendor)],Transgender,0
1362,2018,Maharashtra,27,Students,Female,644
1363,2018,Maharashtra,27,Students,Male,804
1364,2018,Maharashtra,27,Students,Transgender,0
1365,2018,Maharashtra,27,Unemployed Persons,Female,110
1366,2018,Maharashtra,27,Unemployed Persons,Male,1150
1367,2018,Maharashtra,27,Unemployed Persons,Transgender,0
1368,2018,Manipur,14,Daily Wage Earner,Female,0
1369,2018,Manipur,14,Daily Wage Earner,Male,2
1370,2018,Manipur,14,Daily Wage Earner,Transgender,0
1371,2018,Manipur,14,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
1372,2018,Manipur,14,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
1373,2018,Manipur,14,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
1374,2018,Manipur,14,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
1375,2018,Manipur,14,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,2
1376,2018,Manipur,14,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
1377,2018,Manipur,14,House Wife,Female,9
1378,2018,Manipur,14,House Wife,Male,0
1379,2018,Manipur,14,House Wife,Transgender,0
1380,2018,Manipur,14,Other Persons,Female,0
1381,2018,Manipur,14,Other Persons,Male,0
1382,2018,Manipur,14,Other Persons,Transgender,0
1383,2018,Manipur,14,Other Self-Employed Persons,Female,0
1384,2018,Manipur,14,Other Self-Employed Persons,Male,1
1385,2018,Manipur,14,Other Self-Employed Persons,Transgender,0
1386,2018,Manipur,14,Persons Engaged In Farming Sector (Agricultural Labourers),Female,0
1387,2018,Manipur,14,Persons Engaged In Farming Sector (Agricultural Labourers),Male,0
1388,2018,Manipur,14,Persons Engaged In Farming Sector (Agricultural Labourers),Transgender,0
1389,2018,Manipur,14,Persons Engaged In Farming Sector (Total),Female,0
1390,2018,Manipur,14,Persons Engaged In Farming Sector (Total),Male,2
1391,2018,Manipur,14,Persons Engaged In Farming Sector (Total),Transgender,0
1392,2018,Manipur,14,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
1393,2018,Manipur,14,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,2
1394,2018,Manipur,14,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
1395,2018,Manipur,14,Professionals/Salaried Persons (Private Sector Enterprises),Female,0
1396,2018,Manipur,14,Professionals/Salaried Persons (Private Sector Enterprises),Male,1
1397,2018,Manipur,14,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
1398,2018,Manipur,14,Professionals/Salaried Persons (Public Sector Undertaking),Female,2
1399,2018,Manipur,14,Professionals/Salaried Persons (Public Sector Undertaking),Male,0
1400,2018,Manipur,14,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
1401,2018,Manipur,14,Professionals/Salaried Persons (Total),Female,2
1402,2018,Manipur,14,Professionals/Salaried Persons (Total),Male,3
1403,2018,Manipur,14,Professionals/Salaried Persons (Total),Transgender,0
1404,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Female,0
1405,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Male,0
1406,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Transgender,0
1407,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
1408,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,0
1409,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
1410,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Female,0
1411,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Male,2
1412,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Transgender,0
1413,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Total)],Female,0
1414,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Total)],Male,2
1415,2018,Manipur,14,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
1416,2018,Manipur,14,Retired Persons,Female,0
1417,2018,Manipur,14,Retired Persons,Male,0
1418,2018,Manipur,14,Retired Persons,Transgender,0
1419,2018,Manipur,14,Self-Employed Persons (Total),Female,0
1420,2018,Manipur,14,Self-Employed Persons (Total),Male,1
1421,2018,Manipur,14,Self-Employed Persons (Total),Transgender,0
1422,2018,Manipur,14,Self-Employed Persons [Business (Other Business)],Female,0
1423,2018,Manipur,14,Self-Employed Persons [Business (Other Business)],Male,0
1424,2018,Manipur,14,Self-Employed Persons [Business (Other Business)],Transgender,0
1425,2018,Manipur,14,Self-Employed Persons [Business (Total)],Female,0
1426,2018,Manipur,14,Self-Employed Persons [Business (Total)],Male,0
1427,2018,Manipur,14,Self-Employed Persons [Business (Total)],Transgender,0
1428,2018,Manipur,14,Self-Employed Persons [Business (Tradesmen)],Female,0
1429,2018,Manipur,14,Self-Employed Persons [Business (Tradesmen)],Male,0
1430,2018,Manipur,14,Self-Employed Persons [Business (Tradesmen)],Transgender,0
1431,2018,Manipur,14,Self-Employed Persons [Business (Vendor)],Female,0
1432,2018,Manipur,14,Self-Employed Persons [Business (Vendor)],Male,0
1433,2018,Manipur,14,Self-Employed Persons [Business (Vendor)],Transgender,0
1434,2018,Manipur,14,Students,Female,4
1435,2018,Manipur,14,Students,Male,10
1436,2018,Manipur,14,Students,Transgender,0
1437,2018,Manipur,14,Unemployed Persons,Female,2
1438,2018,Manipur,14,Unemployed Persons,Male,17
1439,2018,Manipur,14,Unemployed Persons,Transgender,0
1440,2018,Meghalaya,17,Daily Wage Earner,Female,2
1441,2018,Meghalaya,17,Daily Wage Earner,Male,37
1442,2018,Meghalaya,17,Daily Wage Earner,Transgender,0
1443,2018,Meghalaya,17,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
1444,2018,Meghalaya,17,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
1445,2018,Meghalaya,17,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
1446,2018,Meghalaya,17,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
1447,2018,Meghalaya,17,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,0
1448,2018,Meghalaya,17,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
1449,2018,Meghalaya,17,House Wife,Female,6
1450,2018,Meghalaya,17,House Wife,Male,0
1451,2018,Meghalaya,17,House Wife,Transgender,0
1452,2018,Meghalaya,17,Other Persons,Female,1
1453,2018,Meghalaya,17,Other Persons,Male,17
1454,2018,Meghalaya,17,Other Persons,Transgender,0
1455,2018,Meghalaya,17,Other Self-Employed Persons,Female,1
1456,2018,Meghalaya,17,Other Self-Employed Persons,Male,15
1457,2018,Meghalaya,17,Other Self-Employed Persons,Transgender,0
1458,2018,Meghalaya,17,Persons Engaged In Farming Sector (Agricultural Labourers),Female,0
1459,2018,Meghalaya,17,Persons Engaged In Farming Sector (Agricultural Labourers),Male,0
1460,2018,Meghalaya,17,Persons Engaged In Farming Sector (Agricultural Labourers),Transgender,0
1461,2018,Meghalaya,17,Persons Engaged In Farming Sector (Total),Female,0
1462,2018,Meghalaya,17,Persons Engaged In Farming Sector (Total),Male,0
1463,2018,Meghalaya,17,Persons Engaged In Farming Sector (Total),Transgender,0
1464,2018,Meghalaya,17,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
1465,2018,Meghalaya,17,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,0
1466,2018,Meghalaya,17,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
1467,2018,Meghalaya,17,Professionals/Salaried Persons (Private Sector Enterprises),Female,1
1468,2018,Meghalaya,17,Professionals/Salaried Persons (Private Sector Enterprises),Male,2
1469,2018,Meghalaya,17,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
1470,2018,Meghalaya,17,Professionals/Salaried Persons (Public Sector Undertaking),Female,0
1471,2018,Meghalaya,17,Professionals/Salaried Persons (Public Sector Undertaking),Male,0
1472,2018,Meghalaya,17,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
1473,2018,Meghalaya,17,Professionals/Salaried Persons (Total),Female,1
1474,2018,Meghalaya,17,Professionals/Salaried Persons (Total),Male,10
1475,2018,Meghalaya,17,Professionals/Salaried Persons (Total),Transgender,0
1476,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Female,0
1477,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Male,4
1478,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Transgender,0
1479,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
1480,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,0
1481,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
1482,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Female,0
1483,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Male,4
1484,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (State Govt. Servants)],Transgender,0
1485,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Total)],Female,0
1486,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Total)],Male,8
1487,2018,Meghalaya,17,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
1488,2018,Meghalaya,17,Retired Persons,Female,1
1489,2018,Meghalaya,17,Retired Persons,Male,5
1490,2018,Meghalaya,17,Retired Persons,Transgender,0
1491,2018,Meghalaya,17,Self-Employed Persons (Total),Female,1
1492,2018,Meghalaya,17,Self-Employed Persons (Total),Male,25
1493,2018,Meghalaya,17,Self-Employed Persons (Total),Transgender,0
1494,2018,Meghalaya,17,Self-Employed Persons [Business (Other Business)],Female,0
1495,2018,Meghalaya,17,Self-Employed Persons [Business (Other Business)],Male,3
1496,2018,Meghalaya,17,Self-Employed Persons [Business (Other Business)],Transgender,0
1497,2018,Meghalaya,17,Self-Employed Persons [Business (Total)],Female,0
1498,2018,Meghalaya,17,Self-Employed Persons [Business (Total)],Male,10
1499,2018,Meghalaya,17,Self-Employed Persons [Business (Total)],Transgender,0
1500,2018,Meghalaya,17,Self-Employed Persons [Business (Tradesmen)],Female,0
1501,2018,Meghalaya,17,Self-Employed Persons [Business (Tradesmen)],Male,2
1502,2018,Meghalaya,17,Self-Employed Persons [Business (Tradesmen)],Transgender,0
1503,2018,Meghalaya,17,Self-Employed Persons [Business (Vendor)],Female,0
1504,2018,Meghalaya,17,Self-Employed Persons [Business (Vendor)],Male,5
1505,2018,Meghalaya,17,Self-Employed Persons [Business (Vendor)],Transgender,0
1506,2018,Meghalaya,17,Students,Female,17
1507,2018,Meghalaya,17,Students,Male,26
1508,2018,Meghalaya,17,Students,Transgender,0
1509,2018,Meghalaya,17,Unemployed Persons,Female,9
1510,2018,Meghalaya,17,Unemployed Persons,Male,31
1511,2018,Meghalaya,17,Unemployed Persons,Transgender,0
1512,2018,Mizoram,15,Daily Wage Earner,Female,2
1513,2018,Mizoram,15,Daily Wage Earner,Male,29
1514,2018,Mizoram,15,Daily Wage Earner,Transgender,0
1515,2018,Mizoram,15,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
1516,2018,Mizoram,15,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
1517,2018,Mizoram,15,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
1518,2018,Mizoram,15,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,3
1519,2018,Mizoram,15,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,14
1520,2018,Mizoram,15,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
1521,2018,Mizoram,15,House Wife,Female,2
1522,2018,Mizoram,15,House Wife,Male,0
1523,2018,Mizoram,15,House Wife,Transgender,0
1524,2018,Mizoram,15,Other Persons,Female,0
1525,2018,Mizoram,15,Other Persons,Male,0
1526,2018,Mizoram,15,Other Persons,Transgender,0
1527,2018,Mizoram,15,Other Self-Employed Persons,Female,0
1528,2018,Mizoram,15,Other Self-Employed Persons,Male,0
1529,2018,Mizoram,15,Other Self-Employed Persons,Transgender,0
1530,2018,Mizoram,15,Persons Engaged In Farming Sector (Agricultural Labourers),Female,0
1531,2018,Mizoram,15,Persons Engaged In Farming Sector (Agricultural Labourers),Male,0
1532,2018,Mizoram,15,Persons Engaged In Farming Sector (Agricultural Labourers),Transgender,0
1533,2018,Mizoram,15,Persons Engaged In Farming Sector (Total),Female,3
1534,2018,Mizoram,15,Persons Engaged In Farming Sector (Total),Male,14
1535,2018,Mizoram,15,Persons Engaged In Farming Sector (Total),Transgender,0
1536,2018,Mizoram,15,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,3
1537,2018,Mizoram,15,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,14
1538,2018,Mizoram,15,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
1539,2018,Mizoram,15,Professionals/Salaried Persons (Private Sector Enterprises),Female,0
1540,2018,Mizoram,15,Professionals/Salaried Persons (Private Sector Enterprises),Male,2
1541,2018,Mizoram,15,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
1542,2018,Mizoram,15,Professionals/Salaried Persons (Public Sector Undertaking),Female,0
1543,2018,Mizoram,15,Professionals/Salaried Persons (Public Sector Undertaking),Male,0
1544,2018,Mizoram,15,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
1545,2018,Mizoram,15,Professionals/Salaried Persons (Total),Female,0
1546,2018,Mizoram,15,Professionals/Salaried Persons (Total),Male,6
1547,2018,Mizoram,15,Professionals/Salaried Persons (Total),Transgender,0
1548,2018,Mizoram,15,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Female,0
1549,2018,Mizoram,15,Professionals/Salaried Persons [Government Servants (Central/ Ut Govt. Servants)],Male,1
